job_title,experience_level,employment_type,salary,company_location,num_skills,is_data_scientist,is_developer,is_analyst,interst_area,burnout_risk
Data Scientist,SE,FT,156600,US,7,1,0,0,cybersecurity,low
Data Analyst,MI,FT,206000,US,5,0,0,0,finance,medium
Data Analyst,MI,FT,160000,US,3,0,0,0,AI,low
Data Analyst,MI,FT,109000,US,9,0,0,0,AI,medium
Data Analyst,MI,FT,79000,US,8,0,0,0,healthcare,low
Data Analyst,MI,FT,160000,US,5,0,0,0,AI,low
Data Analyst,MI,FT,109000,US,4,0,0,0,finance,low
Data Scientist Lead,MI,FT,89306,AT,6,1,0,0,healthcare,low
Data Engineer,SE,FT,182500,US,7,0,0,0,cybersecurity,high
Data Engineer,SE,FT,128500,US,3,0,0,0,AI,low
Data Engineer,MI,FT,160000,US,7,0,0,0,webdev,medium
Data Engineer,MI,FT,90000,US,9,0,0,0,AI,high
Data Manager,EN,FT,77300,US,4,0,0,0,cybersecurity,low
Data Manager,EN,FT,45600,US,7,0,0,0,healthcare,low
Data Analyst,SE,FT,127000,US,3,0,0,0,cybersecurity,medium
Data Analyst,SE,FT,110000,US,4,0,0,0,webdev,high
Data Architect,SE,FT,210000,US,7,0,0,0,finance,high
Data Architect,SE,FT,136000,US,6,0,0,0,AI,low
Cloud Data Engineer,SE,FT,12608,SK,8,0,0,0,healthcare,medium
Data Engineer,SE,FT,170000,US,4,0,0,0,finance,low
Data Engineer,SE,FT,140000,US,8,0,0,0,cybersecurity,high
Data Engineer,SE,FT,247500,US,4,0,0,0,healthcare,high
Data Engineer,SE,FT,172200,US,6,0,0,0,finance,low
Data Engineer,SE,FT,225000,US,8,0,0,0,healthcare,low
Data Engineer,SE,FT,184100,US,5,0,0,0,webdev,low
Machine Learning Engineer,MI,FT,130000,US,3,0,0,0,webdev,low
Machine Learning Engineer,MI,FT,90000,US,5,0,0,0,AI,medium
Data Scientist,MI,FT,120000,US,7,1,0,0,AI,low
Data Scientist,MI,FT,100000,US,6,1,0,0,webdev,low
Data Scientist,MI,FT,85000,US,5,1,0,0,healthcare,low
Data Scientist,MI,FT,78000,US,4,1,0,0,webdev,high
Data Engineer,SE,FT,161000,US,7,0,0,0,AI,medium
Data Engineer,SE,FT,110000,US,7,0,0,0,webdev,low
Data Scientist,SE,FT,136000,US,5,1,0,0,webdev,low
Data Scientist,SE,FT,104000,US,5,1,0,0,healthcare,high
Data Scientist,SE,FT,47280,ES,6,1,0,0,finance,medium
Data Scientist,SE,FT,37824,ES,3,1,0,0,AI,low
Head of Data,EX,FT,205000,US,5,0,0,0,healthcare,low
Head of Data,EX,FT,160000,US,9,0,0,0,webdev,low
Data Analyst,SE,FT,169000,US,5,0,0,0,webdev,low
Data Analyst,SE,FT,110600,US,8,0,0,0,finance,low
Data Engineer,EN,FT,61566,GB,4,0,0,0,AI,high
Data Engineer,EN,FT,49253,GB,9,0,0,0,AI,low
Data Engineer,SE,FT,160000,US,9,0,0,0,cybersecurity,medium
Data Engineer,SE,FT,130000,US,8,0,0,0,AI,low
Data Scientist,SE,FT,245000,US,8,1,0,0,finance,medium
Data Scientist,SE,FT,180000,US,7,1,0,0,cybersecurity,medium
Data Engineer,SE,FT,135000,US,3,0,0,0,cybersecurity,low
Data Engineer,SE,FT,100000,US,4,0,0,0,webdev,low
Data Engineer,SE,FT,220000,US,6,0,0,0,webdev,medium
Data Engineer,SE,FT,150000,US,9,0,0,0,AI,low
Data Scientist,SE,FT,198440,US,6,1,0,0,cybersecurity,low
Data Scientist,SE,FT,144000,US,5,1,0,0,webdev,low
Data Engineer,SE,FT,240000,US,5,0,0,0,finance,high
Data Engineer,SE,FT,170000,US,6,0,0,0,webdev,low
Data Scientist,SE,FT,198440,US,5,1,0,0,webdev,medium
Data Scientist,SE,FT,144000,US,3,1,0,0,cybersecurity,low
Data Analyst,MI,FT,150000,US,8,0,0,0,cybersecurity,medium
Data Analyst,MI,FT,100000,US,5,0,0,0,healthcare,low
Data Analyst,SE,FT,120000,US,7,0,0,0,finance,medium
Data Analyst,SE,FT,95000,US,5,0,0,0,cybersecurity,low
Data Scientist,MI,FT,57872,GB,4,1,0,0,AI,medium
Data Analyst,EN,FT,64000,US,3,0,0,0,finance,medium
Data Scientist,EN,FT,39925,FR,4,1,0,0,finance,low
Machine Learning Engineer,SE,FT,187200,CA,4,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,116100,CA,7,0,0,0,finance,low
Data Analyst,SE,FT,150000,US,3,0,0,0,cybersecurity,low
Data Analyst,SE,FT,127000,US,3,0,0,0,webdev,medium
Data Engineer,SE,FT,275000,US,3,0,0,0,healthcare,low
Data Engineer,SE,FT,166000,US,3,0,0,0,webdev,low
Data Scientist,SE,FT,159699,US,3,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,138938,US,7,1,0,0,cybersecurity,low
BI Analyst,EN,FT,76000,US,5,0,0,0,webdev,low
Data Analyst,SE,FT,166700,US,4,0,0,0,AI,low
Data Analyst,SE,FT,119000,US,3,0,0,0,AI,high
Data Analyst,SE,FT,130000,US,9,0,0,0,AI,medium
Data Analyst,SE,FT,100000,US,5,0,0,0,cybersecurity,medium
Analytics Engineer,SE,FT,103432,GB,5,0,0,0,finance,low
Analytics Engineer,SE,FT,92350,GB,4,0,0,0,cybersecurity,medium
Data Analyst,SE,FT,80000,US,7,0,0,0,finance,low
Data Analyst,SE,FT,52500,US,6,0,0,0,webdev,low
Data Engineer,SE,FT,236000,US,6,0,0,0,healthcare,low
Data Engineer,SE,FT,182000,US,5,0,0,0,finance,low
Data Scientist,SE,FT,180000,US,8,1,0,0,AI,low
Data Scientist,SE,FT,140000,US,8,1,0,0,cybersecurity,low
Data Scientist,SE,FT,225000,US,4,1,0,0,webdev,low
Data Scientist,SE,FT,156400,US,6,1,0,0,AI,low
Data Analyst,SE,FT,135000,US,5,0,0,0,webdev,medium
Data Analyst,SE,FT,100000,US,7,0,0,0,healthcare,low
Machine Learning Engineer,SE,FT,204500,US,6,0,0,0,cybersecurity,medium
Machine Learning Engineer,SE,FT,142200,US,5,0,0,0,cybersecurity,low
Research Engineer,MI,FT,240000,US,5,0,0,0,healthcare,medium
Data Analyst,EN,PT,125404,US,3,0,0,0,cybersecurity,low
Data Engineer,SE,FT,300000,US,7,0,0,0,finance,low
Data Engineer,SE,FT,130000,US,3,0,0,0,webdev,low
Data Engineer,SE,FT,195000,US,4,0,0,0,AI,medium
Data Engineer,SE,FT,175000,US,3,0,0,0,healthcare,medium
Data Engineer,SE,FT,155000,US,9,0,0,0,finance,low
Data Engineer,SE,FT,110000,US,3,0,0,0,AI,low
Data Operations Analyst,SE,FT,123000,US,9,0,0,0,AI,medium
Data Operations Analyst,SE,FT,92250,US,6,0,0,0,healthcare,medium
Data Engineer,SE,FT,170000,US,8,0,0,0,finance,low
Data Engineer,SE,FT,150000,US,5,0,0,0,AI,low
ML Engineer,MI,FT,180000,US,9,0,0,0,AI,low
ML Engineer,MI,FT,100000,US,7,0,0,0,finance,medium
Data Engineer,SE,FT,97000,US,3,0,0,0,cybersecurity,low
Data Engineer,SE,FT,90000,US,9,0,0,0,AI,high
Data Engineer,SE,FT,200000,US,7,0,0,0,webdev,low
Data Engineer,SE,FT,160000,US,8,0,0,0,finance,low
Machine Learning Engineer,SE,FT,210000,US,8,0,0,0,AI,low
Machine Learning Engineer,SE,FT,180000,US,3,0,0,0,healthcare,high
Data Engineer,SE,FT,260000,US,4,0,0,0,webdev,medium
Data Engineer,SE,FT,180000,US,3,0,0,0,AI,low
Analytics Engineer,EX,FT,210000,US,6,0,0,0,webdev,medium
Analytics Engineer,EX,FT,157000,US,9,0,0,0,webdev,low
Data Scientist,EN,FT,180000,US,5,1,0,0,cybersecurity,low
Data Scientist,EN,FT,100000,US,4,1,0,0,webdev,low
Data Analyst,MI,FT,80000,US,3,0,0,0,cybersecurity,low
Data Analyst,MI,FT,52500,US,7,0,0,0,finance,low
Data Architect,SE,FT,128000,US,4,0,0,0,cybersecurity,high
Data Architect,SE,FT,81500,US,9,0,0,0,healthcare,low
Data Operations Engineer,SE,FT,105000,US,4,0,0,0,AI,high
Data Operations Engineer,SE,FT,70000,US,9,0,0,0,finance,low
Data Scientist,SE,FT,175000,US,3,1,0,0,finance,medium
Data Scientist,SE,FT,122500,US,9,1,0,0,healthcare,low
Data Engineer,SE,FT,171000,US,4,0,0,0,cybersecurity,low
Data Engineer,SE,FT,117000,US,7,0,0,0,AI,low
Data Scientist,SE,FT,202800,US,8,1,0,0,cybersecurity,low
Data Scientist,SE,FT,104300,US,4,1,0,0,webdev,medium
Data Analyst,SE,FT,50432,ES,9,0,0,0,cybersecurity,low
Data Analyst,SE,FT,36773,ES,8,0,0,0,finance,medium
Data Engineer,SE,FT,197000,US,9,0,0,0,AI,low
Data Engineer,SE,FT,99000,US,7,0,0,0,cybersecurity,low
Data Engineer,SE,FT,160000,US,9,0,0,0,AI,low
Data Engineer,SE,FT,110000,US,3,0,0,0,AI,high
Data Scientist,SE,FT,185900,US,5,1,0,0,webdev,medium
Data Scientist,SE,FT,129300,US,4,1,0,0,webdev,low
Data Scientist,MI,FT,30000,MX,5,1,0,0,finance,low
Analytics Engineer,MI,FT,78000,BR,9,0,0,0,healthcare,low
Analytics Engineer,MI,FT,48000,BR,7,0,0,0,AI,high
Data Engineer,SE,FT,170000,US,4,0,0,0,healthcare,medium
Data Engineer,SE,FT,130000,US,9,0,0,0,finance,low
Data Analyst,SE,FT,150000,US,8,0,0,0,AI,low
Data Analyst,SE,FT,95000,US,6,0,0,0,AI,low
Data Engineer,MI,FT,78000,BR,9,0,0,0,healthcare,high
Data Engineer,MI,FT,42000,BR,5,0,0,0,cybersecurity,low
Data Architect,SE,FT,345600,US,4,0,0,0,webdev,medium
Data Architect,SE,FT,230400,US,5,0,0,0,cybersecurity,low
Data Engineer,SE,FT,145000,US,4,0,0,0,healthcare,medium
Data Engineer,SE,FT,115000,US,9,0,0,0,webdev,medium
BI Analyst,MI,FT,78000,BR,3,0,0,0,cybersecurity,medium
BI Analyst,MI,FT,48000,BR,8,0,0,0,webdev,medium
Data Analyst,SE,FT,175950,US,9,0,0,0,AI,medium
Data Analyst,SE,FT,130050,US,5,0,0,0,cybersecurity,low
Data Engineer,SE,FT,205600,US,6,0,0,0,webdev,low
Data Engineer,SE,FT,105700,US,6,0,0,0,webdev,low
Data Analyst,SE,FT,236600,US,7,0,0,0,webdev,high
Data Analyst,SE,FT,89200,US,4,0,0,0,cybersecurity,low
Data Scientist,MI,FT,84000,BR,5,1,0,0,finance,medium
Data Scientist,MI,FT,54000,BR,7,1,0,0,cybersecurity,medium
Data Scientist,EN,FT,80000,US,5,1,0,0,healthcare,low
Marketing Data Analyst,SE,FT,200000,GB,4,0,0,0,cybersecurity,low
Data Scientist,EN,FT,73742,CA,9,1,0,0,webdev,low
Data Science Lead,SE,FT,165000,US,9,0,0,0,AI,low
Data Scientist,EN,FT,33246,GB,6,1,0,0,cybersecurity,low
Data Engineer,SE,FT,185900,US,9,0,0,0,cybersecurity,low
Data Engineer,SE,FT,129300,US,9,0,0,0,webdev,medium
Data Analyst,SE,FT,169000,US,3,0,0,0,AI,high
Data Analyst,SE,FT,110600,US,6,0,0,0,AI,low
Power BI Developer,EN,FT,5409,IN,7,0,1,0,healthcare,low
Data Engineer,MI,FT,75050,AU,8,0,0,0,cybersecurity,low
Data Engineer,SE,FT,225000,US,3,0,0,0,AI,medium
Data Engineer,SE,FT,184100,US,7,0,0,0,AI,medium
Data Scientist,SE,FT,185900,US,4,1,0,0,finance,low
Data Scientist,SE,FT,129300,US,3,1,0,0,finance,low
Data Scientist,SE,FT,225000,US,7,1,0,0,AI,medium
Data Scientist,SE,FT,156400,US,4,1,0,0,healthcare,medium
Data Scientist,SE,FT,185900,US,6,1,0,0,AI,low
Data Scientist,SE,FT,129300,US,8,1,0,0,webdev,medium
Machine Learning Engineer,EN,FT,108000,US,4,0,0,0,cybersecurity,low
Product Data Scientist,SE,FT,8000,SG,9,1,0,0,healthcare,low
Data Scientist,SE,FT,155000,US,5,1,0,0,webdev,medium
Data Scientist,SE,FT,38000,US,4,1,0,0,healthcare,medium
Data Analyst,MI,FT,85000,US,4,0,0,0,webdev,low
Data Analyst,MI,FT,65000,US,8,0,0,0,cybersecurity,high
Data Scientist,SE,FT,155000,US,5,1,0,0,cybersecurity,low
Data Scientist,SE,FT,38000,US,9,1,0,0,finance,medium
Data Engineer,MI,FT,110820,GB,7,0,0,0,webdev,low
Data Engineer,MI,FT,92350,GB,7,0,0,0,finance,medium
Data Scientist,SE,FT,153600,US,4,1,0,0,webdev,high
Data Scientist,SE,FT,106800,US,5,1,0,0,finance,low
Data Scientist,SE,FT,185000,US,5,1,0,0,cybersecurity,high
Data Scientist,SE,FT,50000,US,9,1,0,0,healthcare,medium
Data Engineer,SE,FT,185900,US,8,0,0,0,finance,medium
Data Engineer,SE,FT,129300,US,6,0,0,0,webdev,low
Data Scientist,SE,FT,155000,US,7,1,0,0,webdev,medium
Data Scientist,SE,FT,38000,US,8,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,168000,US,3,1,0,0,webdev,low
Data Scientist,SE,FT,130000,US,7,1,0,0,AI,high
Data Scientist,SE,FT,123400,US,8,1,0,0,healthcare,low
Data Scientist,SE,FT,88100,US,7,1,0,0,finance,low
Data Scientist,SE,FT,120000,US,6,1,0,0,healthcare,low
Data Scientist,SE,FT,55000,US,3,1,0,0,cybersecurity,low
Data Scientist,SE,FT,185900,US,6,1,0,0,finance,medium
Data Scientist,SE,FT,129300,US,9,1,0,0,finance,low
Data Engineer,SE,FT,191200,US,3,0,0,0,AI,high
Data Engineer,SE,FT,130000,US,4,0,0,0,cybersecurity,low
Data Analyst,SE,FT,169000,US,8,0,0,0,webdev,low
Data Analyst,SE,FT,110600,US,3,0,0,0,AI,low
Analytics Engineer,SE,FT,150000,US,9,0,0,0,AI,low
Analytics Engineer,SE,FT,120000,US,9,0,0,0,healthcare,high
Data Science Consultant,SE,FT,139000,US,6,0,0,0,healthcare,medium
Data Science Consultant,SE,FT,122000,US,7,0,0,0,healthcare,medium
Data Scientist,SE,FT,185900,US,3,1,0,0,AI,low
Data Scientist,SE,FT,129300,US,8,1,0,0,webdev,low
Data Analyst,SE,FT,139600,US,3,0,0,0,finance,low
Data Analyst,SE,FT,85700,US,5,0,0,0,healthcare,low
Data Engineer,SE,FT,185000,US,7,0,0,0,webdev,low
Data Engineer,SE,FT,50000,US,8,0,0,0,cybersecurity,medium
Data Engineer,SE,FT,185900,US,8,0,0,0,healthcare,low
Data Engineer,SE,FT,129300,US,4,0,0,0,finance,medium
Data Scientist,SE,FT,225000,US,6,1,0,0,cybersecurity,low
Data Scientist,SE,FT,156400,US,4,1,0,0,cybersecurity,low
Data Scientist,SE,FT,200000,US,8,1,0,0,finance,medium
Data Scientist,SE,FT,175000,US,7,1,0,0,healthcare,low
Data Engineer,SE,FT,185900,US,3,0,0,0,AI,medium
Data Engineer,SE,FT,129300,US,3,0,0,0,finance,medium
ML Engineer,MI,FT,148500,US,7,0,0,0,finance,low
ML Engineer,MI,FT,98200,US,8,0,0,0,finance,high
Data Analyst,SE,FT,115000,US,9,0,0,0,cybersecurity,low
Data Analyst,SE,FT,95000,US,3,0,0,0,webdev,low
Data Architect,SE,FT,225000,US,9,0,0,0,AI,medium
Data Architect,SE,FT,66000,US,3,0,0,0,healthcare,low
Data Scientist,SE,FT,185000,US,3,1,0,0,healthcare,medium
Data Scientist,SE,FT,50000,US,6,1,0,0,webdev,medium
Data Scientist,SE,FT,47280,ES,6,1,0,0,finance,high
Data Scientist,SE,FT,37824,ES,5,1,0,0,AI,low
Data Manager,MI,FT,134000,US,4,0,0,0,healthcare,low
Data Manager,MI,FT,98000,US,7,0,0,0,healthcare,medium
Data Analyst,MI,FT,105000,US,7,0,0,0,finance,low
Data Analyst,MI,FT,62000,US,7,0,0,0,webdev,low
BI Data Analyst,EN,FT,57000,US,5,0,0,0,AI,low
Big Data Engineer,SE,FT,161311,CA,6,0,0,0,webdev,low
Data Scientist,MI,FT,144200,US,8,1,0,0,webdev,low
Data Scientist,MI,FT,115360,US,9,1,0,0,AI,medium
Data Scientist,MI,FT,83171,AU,9,1,0,0,AI,medium
Principal Data Architect,SE,FT,38154,IN,8,0,0,0,healthcare,low
Data Engineer,SE,FT,73546,PT,5,0,0,0,healthcare,low
Data Engineer,SE,FT,42026,PT,8,0,0,0,AI,low
Data Engineer,SE,FT,170000,US,7,0,0,0,cybersecurity,medium
Data Engineer,SE,FT,150000,US,4,0,0,0,healthcare,low
Data Architect,SE,FT,180000,US,3,0,0,0,cybersecurity,medium
Data Architect,SE,FT,160000,US,9,0,0,0,AI,low
Data Scientist,MI,FT,108000,US,6,1,0,0,healthcare,medium
Machine Learning Manager,SE,FT,200000,US,6,0,0,0,webdev,low
Machine Learning Manager,SE,FT,150000,US,5,0,0,0,AI,medium
Data Manager,EX,FT,125976,CA,6,0,0,0,finance,low
Data Engineer,SE,FT,188700,US,7,0,0,0,cybersecurity,medium
Data Engineer,SE,FT,160395,US,9,0,0,0,AI,low
Data Analyst,SE,FT,115934,US,8,0,0,0,AI,medium
Data Analyst,SE,FT,81666,US,7,0,0,0,healthcare,medium
Data Engineer,SE,FT,300000,US,5,0,0,0,healthcare,low
Data Engineer,SE,FT,225000,US,7,0,0,0,healthcare,medium
Data Scientist,SE,FT,198440,US,8,1,0,0,finance,low
Data Scientist,SE,FT,144000,US,4,1,0,0,healthcare,low
Applied Scientist,SE,FT,191475,US,5,0,0,0,AI,low
Applied Scientist,SE,FT,141525,US,4,0,0,0,healthcare,low
Data Analyst,SE,FT,50432,ES,3,0,0,0,webdev,medium
Data Analyst,SE,FT,36773,ES,4,0,0,0,healthcare,medium
Data Scientist,MI,FT,75648,DE,3,1,0,0,finance,low
Lead Data Scientist,SE,FT,156868,US,3,1,0,0,webdev,low
BI Analyst,SE,FT,200000,NG,4,0,0,0,AI,medium
Data Scientist,SE,FT,198440,US,5,1,0,0,AI,high
Data Scientist,SE,FT,144000,US,8,1,0,0,cybersecurity,low
Lead Machine Learning Engineer,SE,FT,69344,PT,7,0,0,0,webdev,high
NLP Engineer,MI,FT,5132,CZ,7,0,0,0,cybersecurity,low
Data Analyst,SE,CT,90000,US,8,0,0,0,webdev,low
Research Scientist,MI,FT,126080,DE,9,0,0,0,webdev,medium
Research Scientist,MI,FT,84053,DE,9,0,0,0,finance,low
Data Engineer,SE,FT,200000,US,3,0,0,0,cybersecurity,low
Data Engineer,SE,FT,180000,US,3,0,0,0,finance,low
Analytics Engineer,MI,FT,108000,US,5,0,0,0,webdev,medium
Analytics Engineer,MI,FT,85000,US,6,0,0,0,AI,medium
Machine Learning Engineer,SE,FT,210000,US,4,0,0,0,webdev,low
Machine Learning Engineer,SE,FT,180000,US,3,0,0,0,finance,low
Data Engineer,SE,FT,165000,US,7,0,0,0,cybersecurity,low
Data Engineer,SE,FT,132000,US,5,0,0,0,cybersecurity,low
Analytics Engineer,SE,FT,130000,US,4,0,0,0,finance,low
Analytics Engineer,SE,FT,110000,US,5,0,0,0,cybersecurity,medium
BI Data Analyst,MI,FT,45050,AU,4,0,0,0,healthcare,low
Data Analyst,EN,FT,42028,AU,4,0,0,0,AI,low
Data Analytics Engineer,MI,FT,135000,US,8,0,0,0,AI,low
Data Engineer,SE,FT,178800,US,3,0,0,0,AI,low
Data Engineer,SE,FT,132100,US,5,0,0,0,cybersecurity,high
Data Analyst,EN,FT,20000,US,5,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,140000,CA,8,0,0,0,webdev,low
Machine Learning Engineer,SE,FT,110000,CA,7,0,0,0,webdev,low
Data Engineer,SE,FT,160000,US,7,0,0,0,AI,low
Data Engineer,SE,FT,85000,US,9,0,0,0,healthcare,low
ETL Developer,SE,FT,250000,US,3,0,1,0,webdev,low
ETL Developer,SE,FT,63000,US,3,0,1,0,webdev,low
Data Engineer,EX,FT,187200,US,6,0,0,0,cybersecurity,low
Data Engineer,EX,FT,116100,US,8,0,0,0,healthcare,low
Data Scientist,MI,FT,10000,TR,7,1,0,0,AI,low
Data Engineer,SE,FT,200000,US,4,0,0,0,webdev,high
Data Engineer,SE,FT,145000,US,5,0,0,0,healthcare,low
Data Engineer,SE,FT,229998,US,3,0,0,0,healthcare,low
Data Engineer,SE,FT,154545,US,5,0,0,0,AI,low
Data Scientist,SE,FT,215000,US,5,1,0,0,healthcare,low
Data Scientist,SE,FT,159000,US,6,1,0,0,healthcare,medium
Data Engineer,SE,FT,229998,US,7,0,0,0,healthcare,low
Data Engineer,SE,FT,154545,US,3,0,0,0,webdev,medium
AI Scientist,EN,FT,50000,US,5,0,0,0,AI,low
Data Scientist Lead,SE,FT,183000,US,3,1,0,0,healthcare,low
Data Analyst,SE,FT,99750,US,4,0,0,0,healthcare,medium
Data Analyst,SE,FT,68400,US,6,0,0,0,webdev,low
Data Scientist,SE,FT,236900,US,4,1,0,0,AI,low
Data Scientist,SE,FT,159200,US,3,1,0,0,cybersecurity,low
Data Science Manager,SE,FT,243225,US,9,0,0,0,webdev,medium
Data Science Manager,SE,FT,179775,US,3,0,0,0,AI,low
Data Engineer,SE,FT,175000,US,7,0,0,0,healthcare,medium
Data Engineer,SE,FT,150000,US,5,0,0,0,AI,low
Machine Learning Engineer,SE,FT,210000,US,5,0,0,0,AI,medium
Machine Learning Engineer,SE,FT,180000,US,4,0,0,0,AI,low
Data Scientist,SE,FT,148000,US,6,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,128000,US,9,1,0,0,AI,low
Data Architect,SE,FT,190000,US,8,0,0,0,cybersecurity,high
Data Architect,SE,FT,135000,US,5,0,0,0,healthcare,low
Analytics Engineer,SE,FT,130000,US,7,0,0,0,cybersecurity,low
Analytics Engineer,SE,FT,110000,US,4,0,0,0,healthcare,low
Data Scientist,SE,FT,191475,US,4,1,0,0,healthcare,low
Data Scientist,SE,FT,141525,US,8,1,0,0,cybersecurity,low
Data Engineer,SE,FT,160000,US,7,0,0,0,webdev,high
Data Engineer,SE,FT,85000,US,6,0,0,0,finance,high
Data Scientist,SE,FT,218000,US,7,1,0,0,AI,low
Data Scientist,SE,FT,145300,US,6,1,0,0,finance,high
ML Engineer,SE,FT,195400,US,7,0,0,0,AI,low
ML Engineer,SE,FT,131300,US,7,0,0,0,AI,low
Data Specialist,EN,FT,105000,US,3,0,0,0,healthcare,medium
Data Scientist,SE,FT,191475,US,4,1,0,0,AI,medium
Data Scientist,SE,FT,141525,US,7,1,0,0,AI,high
Data Scientist,SE,FT,207000,US,8,1,0,0,cybersecurity,low
Data Scientist,SE,FT,153000,US,7,1,0,0,finance,medium
Data Scientist,SE,FT,191475,US,5,1,0,0,cybersecurity,low
Data Scientist,SE,FT,141525,US,4,1,0,0,AI,low
Data Analyst,SE,FT,110000,US,5,0,0,0,healthcare,low
Data Analyst,SE,FT,99000,US,4,0,0,0,cybersecurity,high
Data Scientist,SE,FT,191475,US,5,1,0,0,cybersecurity,medium
Data Scientist,SE,FT,141525,US,7,1,0,0,webdev,medium
Data Scientist,SE,FT,191475,US,7,1,0,0,AI,low
Data Scientist,SE,FT,141525,US,3,1,0,0,healthcare,low
Data Scientist,SE,FT,191475,US,8,1,0,0,cybersecurity,low
Data Scientist,SE,FT,141525,US,5,1,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,200000,PR,6,0,0,0,healthcare,low
Machine Learning Engineer,SE,FT,135000,PR,3,0,0,0,AI,medium
Data Scientist,SE,FT,207000,US,5,1,0,0,webdev,low
Data Scientist,SE,FT,153000,US,5,1,0,0,cybersecurity,low
Data Scientist,SE,FT,191475,US,3,1,0,0,webdev,low
Data Scientist,SE,FT,141525,US,7,1,0,0,finance,low
Data Scientist,SE,FT,191475,US,5,1,0,0,AI,low
Data Scientist,SE,FT,141525,US,7,1,0,0,finance,high
Data Scientist,SE,FT,191475,US,3,1,0,0,finance,medium
Data Scientist,SE,FT,141525,US,7,1,0,0,finance,medium
Data Engineer,SE,FT,195700,US,4,0,0,0,AI,low
Data Engineer,SE,FT,130500,US,6,0,0,0,AI,low
ML Engineer,SE,FT,130000,US,9,0,0,0,healthcare,low
ML Engineer,SE,FT,84000,US,5,0,0,0,webdev,medium
Data Operations Engineer,MI,FT,100000,US,8,0,0,0,webdev,medium
Data Operations Engineer,MI,FT,60000,US,6,0,0,0,healthcare,low
Data Engineer,MI,FT,80036,GB,9,0,0,0,healthcare,low
Data Engineer,MI,FT,67723,GB,7,0,0,0,finance,low
Data Engineer,SE,FT,141300,US,5,0,0,0,healthcare,medium
Data Engineer,SE,FT,102100,US,7,0,0,0,cybersecurity,high
Data Analyst,SE,FT,50432,ES,4,0,0,0,webdev,low
Data Analyst,SE,FT,36773,ES,3,0,0,0,healthcare,low
Business Data Analyst,MI,FT,150000,US,5,0,0,0,cybersecurity,low
Data Scientist,MI,FT,102200,GB,9,1,0,0,cybersecurity,low
Data Scientist,EN,FT,22892,IN,9,1,0,0,cybersecurity,low
Data Analyst,SE,FT,144000,US,4,0,0,0,cybersecurity,low
Data Analyst,SE,FT,113000,US,4,0,0,0,finance,medium
AI Scientist,EN,FT,31520,ES,5,0,0,0,cybersecurity,medium
Data Architect,SE,FT,195400,US,7,0,0,0,finance,low
Data Architect,SE,FT,131300,US,8,0,0,0,finance,medium
Machine Learning Engineer,SE,FT,195400,US,9,0,0,0,cybersecurity,low
Machine Learning Engineer,SE,FT,131300,US,9,0,0,0,webdev,low
Data Architect,SE,FT,195400,US,4,0,0,0,cybersecurity,low
Data Architect,SE,FT,131300,US,6,0,0,0,cybersecurity,low
Data Architect,SE,FT,190000,US,4,0,0,0,cybersecurity,low
Data Architect,SE,FT,135000,US,8,0,0,0,webdev,low
Data Engineer,SE,FT,135000,US,7,0,0,0,AI,low
Data Engineer,SE,FT,80000,US,7,0,0,0,AI,high
BI Data Analyst,EN,FT,8050,IN,6,0,0,0,finance,low
Data Engineer,SE,FT,160000,US,9,0,0,0,finance,low
Data Engineer,SE,FT,85000,US,4,0,0,0,webdev,low
Data Engineer,SE,FT,178800,US,7,0,0,0,healthcare,medium
Data Engineer,SE,FT,132100,US,8,0,0,0,AI,low
NLP Engineer,MI,CT,60000,US,5,0,0,0,finance,medium
Machine Learning Engineer,SE,FT,63040,FI,3,0,0,0,AI,low
Business Data Analyst,EN,FT,50000,AS,3,0,0,0,webdev,low
Data Engineer,SE,FT,140000,US,3,0,0,0,webdev,low
Data Engineer,SE,FT,105000,US,9,0,0,0,healthcare,low
Data Engineer,MI,FT,80036,GB,4,0,0,0,healthcare,low
Data Engineer,MI,FT,67723,GB,6,0,0,0,webdev,low
Analytics Engineer,SE,FT,190000,US,7,0,0,0,finance,low
Analytics Engineer,SE,FT,140000,US,5,0,0,0,AI,low
Data Operations Engineer,MI,FT,100000,US,8,0,0,0,cybersecurity,low
Data Operations Engineer,MI,FT,60000,US,5,0,0,0,healthcare,high
Data Scientist,SE,FT,180000,US,8,1,0,0,cybersecurity,low
Data Scientist,SE,FT,165000,US,9,1,0,0,finance,medium
Applied Machine Learning Scientist,SE,FT,108000,US,4,0,0,0,healthcare,medium
Machine Learning Research Engineer,EN,FT,20000,FR,3,0,0,0,cybersecurity,low
Data Architect,SE,FT,190000,US,4,0,0,0,finance,low
Data Architect,SE,FT,135000,US,9,0,0,0,AI,low
Data Scientist,SE,FT,179400,US,6,1,0,0,finance,medium
Data Scientist,SE,FT,154000,US,6,1,0,0,healthcare,medium
Machine Learning Scientist,SE,FT,193900,US,9,0,0,0,webdev,medium
Machine Learning Scientist,SE,FT,129300,US,8,0,0,0,AI,high
Data Science Manager,EX,FT,222640,US,7,0,0,0,cybersecurity,medium
